id,nome,codigo,sigla,municipio_id,padrao,principal
5721,"Dores do Rio Preto",05,NULL,3157,N,N
5722,"Mundo Novo",10,NULL,3157,N,N
5723,"São Raimundo da Pedra Menina",15,NULL,3157,N,N
5724,Guaçuí,05,NULL,3158,N,N
5725,"São Miguel do Caparaó",08,NULL,3158,N,N
5726,"São Pedro de Rates",10,NULL,3158,N,N
5727,"São Tiago",15,NULL,3158,N,N
5728,Ibatiba,05,NULL,3159,N,N
5729,Ibitirama,05,NULL,3160,N,N
5730,"Santa Marta",10,NULL,3160,N,N
5731,Irupi,05,NULL,3161,N,N
5732,"Santa Cruz de Irupi",20,NULL,3161,N,N
5733,Iúna,05,NULL,3162,N,N
5734,Pequiá,20,NULL,3162,N,N
5735,"Nossa Senhora das Graças",23,NULL,3162,N,N
5736,"Santíssima Trindade",25,NULL,3162,N,N
5737,"São João do Príncipe",30,NULL,3162,N,N
5738,"Muniz Freire",05,NULL,3163,N,N
5739,"Alto Norte",08,NULL,3163,N,N
5740,Itaici,10,NULL,3163,N,N
5741,"Menino Jesus",15,NULL,3163,N,N
5742,Piaçu,20,NULL,3163,N,N
5743,"São Pedro",23,NULL,3163,N,N
5744,"Vieira Machado",25,NULL,3163,N,N
5745,Apiacá,05,NULL,3164,N,N
5746,Bonsucesso,07,NULL,3164,N,N
5747,"José Carlos",10,NULL,3164,N,N
5748,"Atilio Vivacqua",05,NULL,3165,N,N
5749,"Bom Jesus do Norte",05,NULL,3166,N,N
5750,"Cachoeiro de Itapemirim",05,NULL,3167,N,N
5751,Burarama,10,NULL,3167,N,N
5752,Conduru,15,NULL,3167,N,N
5753,"Córrego dos Monos",16,NULL,3167,N,N
5754,Coutinho,17,NULL,3167,N,N
5755,Gironda,18,NULL,3167,N,N
5756,Gruta,19,NULL,3167,N,N
5757,Itaoca,20,NULL,3167,N,N
5758,Pacotuba,30,NULL,3167,N,N
5759,"São Vicente",36,NULL,3167,N,N
5760,"Vargem Grande do Soturno",40,NULL,3167,N,N
5761,Castelo,05,NULL,3168,N,N
5762,"Estrela do Norte",15,NULL,3168,N,N
5763,Limoeiro,23,NULL,3168,N,N
5764,"Monte Pio",25,NULL,3168,N,N
5765,"Patrimônio do Ouro",30,NULL,3168,N,N
5766,"Jerônimo Monteiro",05,NULL,3169,N,N
5767,"Mimoso do Sul",05,NULL,3170,N,N
5768,"Conceição do Muqui",10,NULL,3170,N,N
5769,"Dona América",15,NULL,3170,N,N
5770,"Ponte de Itabapoana",20,NULL,3170,N,N
5771,"Santo Antônio do Muqui",25,NULL,3170,N,N
5772,"São José das Torres",30,NULL,3170,N,N
5773,"São Pedro de Itabapoana",35,NULL,3170,N,N
5774,Muqui,05,NULL,3171,N,N
5775,Camará,10,NULL,3171,N,N
5776,"São José do Calçado",05,NULL,3172,N,N
5777,Airituba,10,NULL,3172,N,N
5778,"Alto Calçado",15,NULL,3172,N,N
5779,"Divino Espírito Santo",20,NULL,3172,N,N
5780,"Vargem Alta",05,NULL,3173,N,N
5781,"Alto Castelinho",10,NULL,3173,N,N
5782,Jaciguá,15,NULL,3173,N,N
5783,Prosperidade,20,NULL,3173,N,N
5784,"São José de Fruteiras",25,NULL,3173,N,N
5785,Itapemirim,05,NULL,3174,N,N
5786,Itaipava,09,NULL,3174,N,N
5787,Itapecoá,10,NULL,3174,N,N
5788,"Piabanha do Norte",14,NULL,3174,N,N
5789,"Rio Muqui",15,NULL,3174,N,N
5790,Marataízes,05,NULL,3175,N,N
5791,"Barra do Itapemirim",10,NULL,3175,N,N
5792,"Presidente Kennedy",05,NULL,3176,N,N
5793,"Bom Jesus do Itabapoana",05,NULL,3177,N,N
5794,Calheiros,10,NULL,3177,N,N
5795,Carabuçu,15,NULL,3177,N,N
5796,"Pirapetinga de Bom Jesus",20,NULL,3177,N,N
5797,Rosal,25,NULL,3177,N,N
5798,Serrinha,30,NULL,3177,N,N
5799,Italva,05,NULL,3178,N,N
5800,Itaperuna,05,NULL,3179,N,N
5801,Boaventura,10,NULL,3179,N,N
5802,"Comendador Venâncio",15,NULL,3179,N,N
5803,Itajara,20,NULL,3179,N,N
5804,"Nossa Senhora da Penha",25,NULL,3179,N,N
5805,"Retiro do Muriaé",30,NULL,3179,N,N
5806,Raposo,35,NULL,3179,N,N
5807,"Laje do Muriaé",05,NULL,3180,N,N
5808,Natividade,05,NULL,3181,N,N
5809,"Bom Jesus do Querendo",07,NULL,3181,N,N
5810,Ourânia,10,NULL,3181,N,N
5811,Porciúncula,05,NULL,3182,N,N
5812,Purilândia,10,NULL,3182,N,N
5813,"Santa Clara",15,NULL,3182,N,N
5814,Varre-Sai,05,NULL,3183,N,N
5815,Aperibé,05,NULL,3184,N,N
5816,Cambuci,05,NULL,3185,N,N
5817,Cruzeiro,07,NULL,3185,N,N
5818,Funil,10,NULL,3185,N,N
5819,"Monte Verde",15,NULL,3185,N,N
5820,"São João do Paraíso",20,NULL,3185,N,N
5821,"Três Irmãos",30,NULL,3185,N,N
5822,Itaocara,05,NULL,3186,N,N
5823,Batatal,07,NULL,3186,N,N
5824,"Estrada Nova",10,NULL,3186,N,N
5825,Jaguarembé,15,NULL,3186,N,N
5826,Laranjais,20,NULL,3186,N,N
5827,Portela,25,NULL,3186,N,N
5828,Miracema,05,NULL,3187,N,N
5829,"Paraíso do Tobias",10,NULL,3187,N,N
5830,"Venda das Flores",15,NULL,3187,N,N
5831,"Santo Antônio de Pádua",05,NULL,3188,N,N
5832,Baltazar,15,NULL,3188,N,N
5833,Campelo,17,NULL,3188,N,N
5834,Ibitiguaçu,20,NULL,3188,N,N
5835,Marangatu,25,NULL,3188,N,N
5836,"Monte Alegre",30,NULL,3188,N,N
5837,Paraoquena,35,NULL,3188,N,N
5838,"Santa Cruz",40,NULL,3188,N,N
5839,"São Pedro de Alcântara",50,NULL,3188,N,N
5840,"São José de Ubá",05,NULL,3189,N,N
5841,"Campos dos Goytacazes",05,NULL,3190,N,N
5842,"Dores de Macabu",15,NULL,3190,N,N
5843,Ibitioca,20,NULL,3190,N,N
5844,Morangaba,30,NULL,3190,N,N
5845,"Morro do Coco",35,NULL,3190,N,N
5846,Mussurepe,40,NULL,3190,N,N
5847,"Santa Maria",45,NULL,3190,N,N
5848,"Santo Amaro de Campos",50,NULL,3190,N,N
5849,"Santo Eduardo",55,NULL,3190,N,N
5850,"São Sebastião de Campos",65,NULL,3190,N,N
5851,Serrinha,70,NULL,3190,N,N
5852,Tocos,75,NULL,3190,N,N
5853,Travessão,80,NULL,3190,N,N
5854,"Vila Nova de Campos",85,NULL,3190,N,N
5855,"Cardoso Moreira",05,NULL,3191,N,N
5856,"São Joaquim",10,NULL,3191,N,N
5857,"São Francisco de Itabapoana",05,NULL,3192,N,N
5858,"Barra Seca",10,NULL,3192,N,N
5859,Maniva,15,NULL,3192,N,N
5860,"São Fidélis",05,NULL,3193,N,N
5861,Cambiasca,10,NULL,3193,N,N
5862,Colônia,15,NULL,3193,N,N
5863,Ipuca,20,NULL,3193,N,N
5864,Pureza,25,NULL,3193,N,N
5865,"São João da Barra",05,NULL,3194,N,N
5866,Atafona,07,NULL,3194,N,N
5867,Barcelos,10,NULL,3194,N,N
5868,Cajueiro,16,NULL,3194,N,N
5869,Grussaí,18,NULL,3194,N,N
5870,Pipeiras,30,NULL,3194,N,N
5871,Carapebus,05,NULL,3195,N,N
5872,"Conceição de Macabu",05,NULL,3196,N,N
5873,Macabuzinho,10,NULL,3196,N,N
5874,Macaé,05,NULL,3197,N,N
5875,"Cachoeiros de Macaé",15,NULL,3197,N,N
5876,"Córrego do Ouro",25,NULL,3197,N,N
5877,Frade,27,NULL,3197,N,N
5878,Glicério,30,NULL,3197,N,N
5879,Sana,40,NULL,3197,N,N
5880,Quissamã,05,NULL,3198,N,N
5881,Areal,05,NULL,3199,N,N
5882,"Comendador Levy Gasparian",05,NULL,3200,N,N
5883,"Afonso Arinos",10,NULL,3200,N,N
5884,"Paraíba do Sul",05,NULL,3201,N,N
5885,Inconfidência,10,NULL,3201,N,N
5886,Salutaris,15,NULL,3201,N,N
5887,Werneck,20,NULL,3201,N,N
5888,Sapucaia,05,NULL,3202,N,N
5889,Anta,10,NULL,3202,N,N
5890,Jamapará,15,NULL,3202,N,N
5891,"Nossa Senhora da Aparecida",20,NULL,3202,N,N
5892,Pião,25,NULL,3202,N,N
5893,"Três Rios",05,NULL,3203,N,N
5894,Bemposta,20,NULL,3203,N,N
5895,Cantagalo,05,NULL,3204,N,N
5896,"Boa Sorte",10,NULL,3204,N,N
5897,Euclidelândia,15,NULL,3204,N,N
5898,"Santa Rita da Floresta",20,NULL,3204,N,N
5899,"São Sebastião do Paraíba",25,NULL,3204,N,N
5900,Carmo,05,NULL,3205,N,N
5901,"Córrego da Prata",10,NULL,3205,N,N
5902,"Porto Velho do Cunha",15,NULL,3205,N,N
5903,Cordeiro,05,NULL,3206,N,N
5904,Macuco,05,NULL,3207,N,N
5905,"Bom Jardim",05,NULL,3208,N,N
5906,Banquete,10,NULL,3208,N,N
5907,"Barra Alegre",15,NULL,3208,N,N
5908,"São José do Ribeirão",20,NULL,3208,N,N
5909,"Duas Barras",05,NULL,3209,N,N
5910,Monnerat,10,NULL,3209,N,N
5911,"Fazenda do Campo",15,NULL,3209,N,N
5912,"Vargem Grande",35,NULL,3209,N,N
5913,"Nova Friburgo",05,NULL,3210,N,N
5914,Amparo,10,NULL,3210,N,N
5915,"Campo do Coelho",15,NULL,3210,N,N
5916,"Conselheiro Paulino",20,NULL,3210,N,N
5917,Lumiar,25,NULL,3210,N,N
5918,Muri,27,NULL,3210,N,N
5919,Riograndina,30,NULL,3210,N,N
5920,"São Pedro da Serra",35,NULL,3210,N,N
5921,Sumidouro,05,NULL,3211,N,N
5922,Campinas,10,NULL,3211,N,N
5923,"Dona Mariana",15,NULL,3211,N,N
5924,Soledade,25,NULL,3211,N,N
5925,"Santa Maria Madalena",05,NULL,3212,N,N
5926,"Doutor Loréti",10,NULL,3212,N,N
5927,Renascença,15,NULL,3212,N,N
5928,"Santo Antônio do Imbé",20,NULL,3212,N,N
5929,Sossego,25,NULL,3212,N,N
5930,Triunfo,30,NULL,3212,N,N
5931,"São Sebastião do Alto",05,NULL,3213,N,N
5932,Ipituna,07,NULL,3213,N,N
5933,"Valão do Barro",10,NULL,3213,N,N
5934,"Trajano de Moraes",05,NULL,3214,N,N
5935,"Doutor Elias",10,NULL,3214,N,N
5936,Sodrelândia,15,NULL,3214,N,N
5937,"Vila da Grama",20,NULL,3214,N,N
5938,"Visconde de Imbé",25,NULL,3214,N,N
5939,"Casimiro de Abreu",05,NULL,3215,N,N
5940,"Barra de São João",10,NULL,3215,N,N
5941,"Professor Souza",18,NULL,3215,N,N
5942,"Rio Dourado",20,NULL,3215,N,N
5943,"Rio das Ostras",05,NULL,3216,N,N
5944,"Silva Jardim",05,NULL,3217,N,N
5945,Correntezas,10,NULL,3217,N,N
5946,Gaviões,15,NULL,3217,N,N
5947,"Aldeia Velha",20,NULL,3217,N,N
5948,Araruama,05,NULL,3218,N,N
5949,Iguabinha,08,NULL,3218,N,N
5950,"Morro Grande",10,NULL,3218,N,N
5951,"Praia Seca",12,NULL,3218,N,N
5952,"São Vicente de Paula",15,NULL,3218,N,N
5953,"Armação dos Búzios",05,NULL,3219,N,N
5954,"Arraial do Cabo",05,NULL,3220,N,N
5955,"Cabo Frio",05,NULL,3221,N,N
5956,Tamoios,20,NULL,3221,N,N
5957,"Iguaba Grande",05,NULL,3222,N,N
5958,"São Pedro da Aldeia",05,NULL,3223,N,N
5959,Saquarema,05,NULL,3224,N,N
5960,Bacaxá,10,NULL,3224,N,N
5961,"Sampaio Correia",15,NULL,3224,N,N
5962,"Barra Mansa",05,NULL,3225,N,N
5963,"Antônio Rocha",09,NULL,3225,N,N
5964,Floriano,15,NULL,3225,N,N
5965,"Nossa Senhora do Amparo",20,NULL,3225,N,N
5966,Rialto,30,NULL,3225,N,N
5967,"Santa Rita de Cássia",40,NULL,3225,N,N
5968,Itatiaia,05,NULL,3226,N,N
5969,Pinheiral,05,NULL,3227,N,N
5970,Piraí,05,NULL,3228,N,N
5971,Arrozal,10,NULL,3228,N,N
5972,Monumento,15,NULL,3228,N,N
5973,Santanésia,25,NULL,3228,N,N
5974,"Porto Real",05,NULL,3229,N,N
5975,Quatis,05,NULL,3230,N,N
5976,Falcão,10,NULL,3230,N,N
5977,"Ribeirão de São Joaquim",20,NULL,3230,N,N
5978,Resende,05,NULL,3231,N,N
5979,"Agulhas Negras",10,NULL,3231,N,N
5980,"Engenheiro Passos",15,NULL,3231,N,N
5981,Fumaça,20,NULL,3231,N,N
5982,"Pedra Selada",30,NULL,3231,N,N
5983,"Rio Claro",05,NULL,3232,N,N
5984,Getulândia,10,NULL,3232,N,N
5985,Lídice,15,NULL,3232,N,N
5986,"Passa Três",20,NULL,3232,N,N
5987,"São João Marcos",25,NULL,3232,N,N
5988,"Volta Redonda",05,NULL,3233,N,N
5989,"Barra do Piraí",05,NULL,3234,N,N
5990,"Califórnia da Barra",07,NULL,3234,N,N
5991,Dorândia,10,NULL,3234,N,N
5992,Ipiabas,15,NULL,3234,N,N
5993,"São José do Turvo",20,NULL,3234,N,N
5994,"Vargem Alegre",25,NULL,3234,N,N
5995,"Rio das Flores",05,NULL,3235,N,N
5996,Abarracamento,10,NULL,3235,N,N
5997,"Manuel Duarte",15,NULL,3235,N,N
5998,Taboas,20,NULL,3235,N,N
5999,Valença,05,NULL,3236,N,N
6000,"Barão de Juparanã",10,NULL,3236,N,N
6001,Conservatória,15,NULL,3236,N,N
6002,Parapeúna,20,NULL,3236,N,N
6003,Pentagna,25,NULL,3236,N,N
6004,"Santa Isabel do Rio Preto",30,NULL,3236,N,N
6005,"Angra dos Reis",05,NULL,3237,N,N
6006,Abraão,10,NULL,3237,N,N
6007,Cunhambebe,15,NULL,3237,N,N
6008,Mambucaba,25,NULL,3237,N,N
6009,Paraty,05,NULL,3238,N,N
6010,"Parati Mirim",10,NULL,3238,N,N
6011,Tarituba,15,NULL,3238,N,N
6012,"Engenheiro Paulo de Frontin",05,NULL,3239,N,N
6013,"Sacra Família do Tinguá",10,NULL,3239,N,N
6014,Mendes,05,NULL,3240,N,N
6015,"Miguel Pereira",05,NULL,3241,N,N
6016,Conrado,07,NULL,3241,N,N
6017,"Governador Portela",10,NULL,3241,N,N
6018,Paracambi,05,NULL,3242,N,N
6019,"Paty do Alferes",05,NULL,3243,N,N
6020,Avelar,10,NULL,3243,N,N
6021,Vassouras,05,NULL,3244,N,N
6022,"Andrade Pinto",10,NULL,3244,N,N
6023,"São Sebastião dos Ferreiros",30,NULL,3244,N,N
6024,"Sebastião de Lacerda",35,NULL,3244,N,N
6025,Petrópolis,05,NULL,3245,N,N
6026,Cascatinha,10,NULL,3245,N,N
6027,Itaipava,15,NULL,3245,N,N
6028,"Pedro do Rio",20,NULL,3245,N,N
6029,Posse,23,NULL,3245,N,N
6030,"São José do Vale do Rio Preto",05,NULL,3246,N,N
6031,Teresópolis,05,NULL,3247,N,N
6032,"Vale de Bonsucesso",10,NULL,3247,N,N
6033,"Vale do Paquequer",15,NULL,3247,N,N
6034,"Cachoeiras de Macacu",05,NULL,3248,N,N
6035,Japuíba,10,NULL,3248,N,N
6036,Subaio,15,NULL,3248,N,N
6037,"Rio Bonito",05,NULL,3249,N,N
6038,Bazílio,07,NULL,3249,N,N
6039,"Boa Esperança",10,NULL,3249,N,N
6040,Itaguaí,05,NULL,3250,N,N
6041,Ibituporanga,15,NULL,3250,N,N
6042,Mangaratiba,05,NULL,3251,N,N
6043,"Conceição de Jacareí",10,NULL,3251,N,N
6044,Itacurussá,15,NULL,3251,N,N
6045,"Vila Muriqui",20,NULL,3251,N,N
6046,Seropédica,05,NULL,3252,N,N
6047,"Belford Roxo",05,NULL,3253,N,N
6048,"Duque de Caxias",05,NULL,3254,N,N
6049,"Campos Elyseos",10,NULL,3254,N,N
6050,Imbariê,15,NULL,3254,N,N
6051,Xerém,20,NULL,3254,N,N
6052,Guapimirim,05,NULL,3255,N,N
6053,Itaboraí,05,NULL,3256,N,N
6054,Cabuçu,10,NULL,3256,N,N
6055,Itambi,15,NULL,3256,N,N
6056,Manilha,18,NULL,3256,N,N
6057,Pachecos,19,NULL,3256,N,N
6058,"Porto das Caixas",20,NULL,3256,N,N
6059,Sambaetiba,25,NULL,3256,N,N
6060,"Visconde de Itaboraí",40,NULL,3256,N,N
6061,Japeri,05,NULL,3257,N,N
6062,Magé,05,NULL,3258,N,N
6063,"Guia de Pacobaíba",15,NULL,3258,N,N
6064,Inhomirim,20,NULL,3258,N,N
6065,"Santo Aleixo",25,NULL,3258,N,N
6066,Suruí,30,NULL,3258,N,N
6067,Maricá,05,NULL,3259,N,N
6068,Inoã,10,NULL,3259,N,N
6069,"Manoel Ribeiro",15,NULL,3259,N,N
6070,Mesquita,05,NULL,3260,N,N
6071,Nilópolis,05,NULL,3261,N,N
6072,Olinda,10,NULL,3261,N,N
6073,Niterói,05,NULL,3262,N,N
6074,"Nova Iguaçu",05,NULL,3263,N,N
6075,Queimados,05,NULL,3264,N,N
6076,"Rio de Janeiro",05,NULL,3265,N,N
6077,"São Gonçalo",05,NULL,3266,N,N
6078,Ipiiba,10,NULL,3266,N,N
6079,Monjolo,15,NULL,3266,N,N
6080,Neves,20,NULL,3266,N,N
6081,"Sete Pontes",25,NULL,3266,N,N
6082,"São João de Meriti",05,NULL,3267,N,N
6083,"Coelho da Rocha",10,NULL,3267,N,N
6084,"São Mateus",15,NULL,3267,N,N
6085,Tanguá,05,NULL,3268,N,N
6086,"Aparecida d'Oeste",05,NULL,3269,N,N
6087,Aspásia,05,NULL,3270,N,N
6088,"Dirce Reis",05,NULL,3271,N,N
6089,Dolcinópolis,05,NULL,3272,N,N
6090,Jales,05,NULL,3273,N,N
6091,Marinópolis,05,NULL,3274,N,N
6092,Mesópolis,05,NULL,3275,N,N
6093,"Nova Canaã Paulista",05,NULL,3276,N,N
6094,"Palmeira d'Oeste",05,NULL,3277,N,N
6095,Dalas,10,NULL,3277,N,N
6096,Paranapuã,05,NULL,3278,N,N
6097,Pontalinda,05,NULL,3279,N,N
6098,Populina,05,NULL,3280,N,N
6099,Rubinéia,05,NULL,3281,N,N
6100,Esmeralda,10,NULL,3281,N,N
6101,"Santa Albertina",05,NULL,3282,N,N
6102,"Santa Clara d'Oeste",05,NULL,3283,N,N
6103,"Santa Fé do Sul",05,NULL,3284,N,N
6104,"Santana da Ponte Pensa",05,NULL,3285,N,N
6105,"Santa Rita d'Oeste",05,NULL,3286,N,N
6106,"Aparecida do Bonito",10,NULL,3286,N,N
6107,"Santa Salete",05,NULL,3287,N,N
6108,"São Francisco",05,NULL,3288,N,N
6109,"Três Fronteiras",05,NULL,3289,N,N
6110,Urânia,05,NULL,3290,N,N
6111,"Vitória Brasil",05,NULL,3291,N,N
6112,"Estrela d'Oeste",05,NULL,3292,N,N
6113,Fernandópolis,05,NULL,3293,N,N
6114,Brasitânia,10,NULL,3293,N,N
6115,"Guarani d'Oeste",05,NULL,3294,N,N
6116,Indiaporã,05,NULL,3295,N,N
6117,Macedônia,05,NULL,3296,N,N
6118,Meridiano,05,NULL,3297,N,N
6119,"Mira Estrela",05,NULL,3298,N,N
6120,Ouroeste,05,NULL,3299,N,N
6121,Pedranópolis,05,NULL,3300,N,N
6122,"Santa Isabel do Marinheiro",10,NULL,3300,N,N
6123,"São João das Duas Pontes",05,NULL,3301,N,N
6124,Turmalina,05,NULL,3302,N,N
6125,"Fátima Paulista",10,NULL,3302,N,N
6126,"Álvares Florence",05,NULL,3303,N,N
6127,"Boa Vista dos Andradas",10,NULL,3303,N,N
6128,"Américo de Campos",05,NULL,3304,N,N
6129,Cardoso,05,NULL,3305,N,N
6130,"São João do Marinheiro",10,NULL,3305,N,N
6131,Cosmorama,05,NULL,3306,N,N
6132,Parisi,05,NULL,3307,N,N
6133,"Pontes Gestal",05,NULL,3308,N,N
6134,Riolândia,05,NULL,3309,N,N
6135,"Valentim Gentil",05,NULL,3310,N,N
6136,Votuporanga,05,NULL,3311,N,N
6137,Simonsen,15,NULL,3311,N,N
6138,Adolfo,05,NULL,3312,N,N
6139,Altair,05,NULL,3313,N,N
6140,Suinana,15,NULL,3313,N,N
6141,"Bady Bassitt",05,NULL,3314,N,N
6142,Bálsamo,05,NULL,3315,N,N
6143,Cedral,05,NULL,3316,N,N
6144,Guapiaçu,05,NULL,3317,N,N
6145,Guaraci,05,NULL,3318,N,N
6146,Ibirá,05,NULL,3319,N,N
6147,"Termas de Ibirá",25,NULL,3319,N,N
6148,Icém,05,NULL,3320,N,N
6149,Ipiguá,05,NULL,3321,N,N
6150,Jaci,05,NULL,3322,N,N
6151,"José Bonifácio",05,NULL,3323,N,N
6152,Mendonça,05,NULL,3324,N,N
6153,Mirassol,05,NULL,3325,N,N
6154,Ruilândia,10,NULL,3325,N,N
6155,Mirassolândia,05,NULL,3326,N,N
6156,"Nova Aliança",05,NULL,3327,N,N
6157,"Nova Itapirema",10,NULL,3327,N,N
6158,"Nova Granada",05,NULL,3328,N,N
6159,Ingás,10,NULL,3328,N,N
6160,Mangaratu,15,NULL,3328,N,N
6161,"Onda Branca",20,NULL,3328,N,N
6162,Olímpia,05,NULL,3329,N,N
6163,Baguaçu,10,NULL,3329,N,N
6164,"Ribeiro dos Santos",15,NULL,3329,N,N
6165,"Onda Verde",05,NULL,3330,N,N
6166,Orindiúva,05,NULL,3331,N,N
6167,Palestina,05,NULL,3332,N,N
6168,"Duplo Céu",10,NULL,3332,N,N
6169,Jurupeba,15,NULL,3332,N,N
6170,"Paulo de Faria",05,NULL,3333,N,N
6171,Planalto,05,NULL,3334,N,N
6172,Potirendaba,05,NULL,3335,N,N
6173,"São José do Rio Preto",05,NULL,3336,N,N
6174,"Engenheiro Schmidt",10,NULL,3336,N,N
6175,Talhado,20,NULL,3336,N,N
6176,Tanabi,05,NULL,3337,N,N
6177,Ibiporanga,10,NULL,3337,N,N
6178,Ubarana,05,NULL,3338,N,N
6179,Uchoa,05,NULL,3339,N,N
6180,Zacarias,05,NULL,3340,N,N
6181,Ariranha,05,NULL,3341,N,N
6182,Cajobi,05,NULL,3342,N,N
6183,"Monte Verde Paulista",15,NULL,3342,N,N
6184,Catanduva,05,NULL,3343,N,N
6185,Catiguá,05,NULL,3344,N,N
6186,Elisiário,05,NULL,3345,N,N
6187,Embaúba,05,NULL,3346,N,N
6188,Novais,05,NULL,3347,N,N
6189,"Palmares Paulista",05,NULL,3348,N,N
6190,Paraíso,05,NULL,3349,N,N
6191,Pindorama,05,NULL,3350,N,N
6192,Roberto,10,NULL,3350,N,N
6193,"Santa Adélia",05,NULL,3351,N,N
6194,Botelho,10,NULL,3351,N,N
6195,Ururaí,15,NULL,3351,N,N
6196,"Santa Rosa",20,NULL,3351,N,N
6197,Severínia,05,NULL,3352,N,N
6198,Tabapuã,05,NULL,3353,N,N
6199,Auriflama,05,NULL,3354,N,N
6200,Floreal,05,NULL,3355,N,N
6201,"Gastão Vidigal",05,NULL,3356,N,N
6202,"General Salgado",05,NULL,3357,N,N
6203,"Prudêncio e Moraes",13,NULL,3357,N,N
6204,Guzolândia,05,NULL,3358,N,N
6205,Magda,05,NULL,3359,N,N
6206,"Nova Castilho",05,NULL,3360,N,N
6207,"Nova Luzitânia",05,NULL,3361,N,N
6208,"São João de Iracema",05,NULL,3362,N,N
6209,Macaubal,05,NULL,3363,N,N
6210,Monções,05,NULL,3364,N,N
6211,"Monte Aprazível",05,NULL,3365,N,N
6212,"Engenheiro Balduíno",10,NULL,3365,N,N
6213,Itaiúba,15,NULL,3365,N,N
6214,Junqueira,20,NULL,3365,N,N
6215,"Neves Paulista",05,NULL,3366,N,N
6216,"Barra Dourada",10,NULL,3366,N,N
6217,Miraluz,15,NULL,3366,N,N
6218,Nhandeara,05,NULL,3367,N,N
6219,"Ida Iolanda",10,NULL,3367,N,N
6220,Nipoã,05,NULL,3368,N,N
6221,Poloni,05,NULL,3369,N,N
6222,"Sebastianópolis do Sul",05,NULL,3370,N,N
6223,"União Paulista",05,NULL,3371,N,N
6224,Irapuã,05,NULL,3372,N,N
6225,Itajobi,05,NULL,3373,N,N
6226,"Nova Cardoso",07,NULL,3373,N,N
6227,Marapoama,05,NULL,3374,N,N
6228,"Novo Horizonte",05,NULL,3375,N,N
6229,"Vale Formoso",10,NULL,3375,N,N
6230,Sales,05,NULL,3376,N,N
6231,Urupês,05,NULL,3377,N,N
6232,"São João de Itaguaçu",10,NULL,3377,N,N
6233,Barretos,05,NULL,3378,N,N
6234,"Alberto Moreira",10,NULL,3378,N,N
6235,Ibitu,15,NULL,3378,N,N
6236,Colina,05,NULL,3379,N,N
6237,Colômbia,05,NULL,3380,N,N
6238,Guaíra,05,NULL,3381,N,N
6239,Ipuã,05,NULL,3382,N,N
6240,Jaborandi,05,NULL,3383,N,N
6241,Miguelópolis,05,NULL,3384,N,N
6242,"Morro Agudo",05,NULL,3385,N,N
6243,Nuporanga,05,NULL,3386,N,N
6244,Orlândia,05,NULL,3387,N,N
6245,"Sales Oliveira",05,NULL,3388,N,N
6246,"São Joaquim da Barra",05,NULL,3389,N,N
6247,Aramina,05,NULL,3390,N,N
6248,Buritizal,05,NULL,3391,N,N
6249,Guará,05,NULL,3392,N,N
6250,Pioneiros,10,NULL,3392,N,N
6251,Igarapava,05,NULL,3393,N,N
6252,Ituverava,05,NULL,3394,N,N
6253,"Capivari da Mata",10,NULL,3394,N,N
6254,"São Benedito da Cachoeirinha",15,NULL,3394,N,N
6255,"Cristais Paulista",05,NULL,3395,N,N
6256,Franca,05,NULL,3396,N,N
6257,Itirapuã,05,NULL,3397,N,N
6258,Jeriquara,05,NULL,3398,N,N
6259,"Patrocínio Paulista",05,NULL,3399,N,N
6260,Pedregulho,05,NULL,3400,N,N
6261,"Alto Porã",10,NULL,3400,N,N
6262,Igaçaba,15,NULL,3400,N,N
6263,Restinga,05,NULL,3401,N,N
6264,"Ribeirão Corrente",05,NULL,3402,N,N
6265,Rifaina,05,NULL,3403,N,N
6266,"São José da Bela Vista",05,NULL,3404,N,N
6267,Bebedouro,05,NULL,3405,N,N
6268,Botafogo,10,NULL,3405,N,N
6269,Turvínia,15,NULL,3405,N,N
6270,"Cândido Rodrigues",05,NULL,3406,N,N
6271,"Fernando Prestes",05,NULL,3407,N,N
6272,Agulha,10,NULL,3407,N,N
6273,Guariba,05,NULL,3408,N,N
6274,Jaboticabal,05,NULL,3409,N,N
6275,"Córrego Rico",10,NULL,3409,N,N
6276,Lusitânia,15,NULL,3409,N,N
6277,"Monte Alto",05,NULL,3410,N,N
6278,"Aparecida do Monte Alto",08,NULL,3410,N,N
6279,"Monte Azul Paulista",05,NULL,3411,N,N
6280,Marcondésia,10,NULL,3411,N,N
6281,Pirangi,05,NULL,3412,N,N
6282,Pitangueiras,05,NULL,3413,N,N
6283,Ibitiúva,10,NULL,3413,N,N
6284,"Santa Ernestina",05,NULL,3414,N,N
6285,Taiaçu,05,NULL,3415,N,N
6286,Taiúva,05,NULL,3416,N,N
6287,Taquaral,05,NULL,3417,N,N
6288,Taquaritinga,05,NULL,3418,N,N
6289,Guariroba,10,NULL,3418,N,N
6290,Jurupema,15,NULL,3418,N,N
6291,"Terra Roxa",05,NULL,3419,N,N
6292,Viradouro,05,NULL,3420,N,N
6293,"Vista Alegre do Alto",05,NULL,3421,N,N
6294,Barrinha,05,NULL,3422,N,N
6295,Brodowski,05,NULL,3423,N,N
6296,Cravinhos,05,NULL,3424,N,N
6297,Dumont,05,NULL,3425,N,N
6298,Guatapará,05,NULL,3426,N,N
6299,Jardinópolis,05,NULL,3427,N,N
