id,nome,codigo,sigla,estado_id,padrao,capital
590,"Jenipapo dos Vieiras",05476,NULL,10,N,N
591,Joselândia,05609,NULL,10,N,N
592,"Santa Filomena do Maranhão",09759,NULL,10,N,N
593,"Sítio Novo",11805,NULL,10,N,N
594,Tuntum,12308,NULL,10,N,N
595,"Dom Pedro",03802,NULL,10,N,N
596,Fortuna,04206,NULL,10,N,N
597,"Gonçalves Dias",04404,NULL,10,N,N
598,"Governador Archer",04503,NULL,10,N,N
599,"Governador Eugênio Barros",04602,NULL,10,N,N
600,"Governador Luiz Rocha",04628,NULL,10,N,N
601,"Graça Aranha",04701,NULL,10,N,N
602,"Presidente Dutra",09106,NULL,10,N,N
603,"São Domingos do Maranhão",10708,NULL,10,N,N
604,"São José dos Basílios",11250,NULL,10,N,N
605,"Senador Alexandre Costa",11748,NULL,10,N,N
606,"Água Doce do Maranhão",00154,NULL,10,N,N
607,Araioses,00907,NULL,10,N,N
608,"Magalhães de Almeida",06300,NULL,10,N,N
609,"Santa Quitéria do Maranhão",10104,NULL,10,N,N
610,"Santana do Maranhão",10237,NULL,10,N,N
611,"São Bernardo",10609,NULL,10,N,N
612,Anapurus,00808,NULL,10,N,N
613,Belágua,01731,NULL,10,N,N
614,Brejo,02101,NULL,10,N,N
615,Buriti,02200,NULL,10,N,N
616,Chapadinha,03208,NULL,10,N,N
617,"Mata Roma",06409,NULL,10,N,N
618,"Milagres do Maranhão",06672,NULL,10,N,N
619,"São Benedito do Rio Preto",10401,NULL,10,N,N
620,"Urbano Santos",12605,NULL,10,N,N
621,"Alto Alegre do Maranhão",00436,NULL,10,N,N
622,"Capinzal do Norte",02754,NULL,10,N,N
623,Codó,03307,NULL,10,N,N
624,Coroatá,03604,NULL,10,N,N
625,Peritoró,08454,NULL,10,N,N
626,Timbiras,12100,NULL,10,N,N
627,"Afonso Cunha",00105,NULL,10,N,N
628,"Aldeias Altas",00303,NULL,10,N,N
629,"Coelho Neto",03406,NULL,10,N,N
630,"Duque Bacelar",03901,NULL,10,N,N
631,"Buriti Bravo",02309,NULL,10,N,N
632,Caxias,03000,NULL,10,N,N
633,Matões,06607,NULL,10,N,N
634,Parnarama,07803,NULL,10,N,N
635,"São João do Soter",11078,NULL,10,N,N
636,Timon,12209,NULL,10,N,N
637,"Barão de Grajaú",01509,NULL,10,N,N
638,Colinas,03505,NULL,10,N,N
639,Jatobá,05450,NULL,10,N,N
640,"Lagoa do Mato",05922,NULL,10,N,N
641,Mirador,06706,NULL,10,N,N
642,"Nova Iorque",07308,NULL,10,N,N
643,Paraibano,07704,NULL,10,N,N
644,"Passagem Franca",07902,NULL,10,N,N
645,"Pastos Bons",08009,NULL,10,N,N
646,"São Francisco do Maranhão",10906,NULL,10,N,N
647,"São João dos Patos",11102,NULL,10,N,N
648,"Sucupira do Norte",11904,NULL,10,N,N
649,"Sucupira do Riachão",11953,NULL,10,N,N
650,"Campestre do Maranhão",02556,NULL,10,N,N
651,Carolina,02804,NULL,10,N,N
652,Estreito,04057,NULL,10,N,N
653,"Porto Franco",09007,NULL,10,N,N
654,"São João do Paraíso",11052,NULL,10,N,N
655,"São Pedro dos Crentes",11573,NULL,10,N,N
656,"Alto Parnaíba",00501,NULL,10,N,N
657,Balsas,01400,NULL,10,N,N
658,"Feira Nova do Maranhão",04073,NULL,10,N,N
659,Riachão,09502,NULL,10,N,N
660,"Tasso Fragoso",12001,NULL,10,N,N
661,"Benedito Leite",01806,NULL,10,N,N
662,"Fortaleza dos Nogueiras",04107,NULL,10,N,N
663,Loreto,06102,NULL,10,N,N
664,"Nova Colinas",07258,NULL,10,N,N
665,Sambaíba,09700,NULL,10,N,N
666,"São Domingos do Azeitão",10658,NULL,10,N,N
667,"São Félix de Balsas",10807,NULL,10,N,N
668,"São Raimundo das Mangabeiras",11607,NULL,10,N,N
669,Barras,01200,NULL,11,N,N
670,Batalha,01507,NULL,11,N,N
671,"Boa Hora",01770,NULL,11,N,N
672,Brasileira,01960,NULL,11,N,N
673,"Cabeceiras do Piauí",02059,NULL,11,N,N
674,"Campo Largo do Piauí",02174,NULL,11,N,N
675,Esperantina,03701,NULL,11,N,N
676,"Joaquim Pires",05409,NULL,11,N,N
677,"Joca Marques",05458,NULL,11,N,N
678,Luzilândia,05805,NULL,11,N,N
679,Madeiro,05854,NULL,11,N,N
680,"Matias Olímpio",06100,NULL,11,N,N
681,"Miguel Alves",06209,NULL,11,N,N
682,"Morro do Chapéu do Piauí",06670,NULL,11,N,N
683,"Nossa Senhora dos Remédios",06803,NULL,11,N,N
684,Piripiri,08403,NULL,11,N,N
685,Porto,08502,NULL,11,N,N
686,"São João do Arraial",09971,NULL,11,N,N
687,"Bom Princípio do Piauí",01919,NULL,11,N,N
688,"Buriti dos Lopes",02000,NULL,11,N,N
689,"Cajueiro da Praia",02083,NULL,11,N,N
690,"Caraúbas do Piauí",02539,NULL,11,N,N
691,Caxingó,02653,NULL,11,N,N
692,Cocal,02703,NULL,11,N,N
693,"Cocal dos Alves",02729,NULL,11,N,N
694,"Ilha Grande",04659,NULL,11,N,N
695,"Luís Correia",05706,NULL,11,N,N
696,"Murici dos Portelas",06696,NULL,11,N,N
697,Parnaíba,07702,NULL,11,N,N
698,Piracuruca,08304,NULL,11,N,N
699,"São João da Fronteira",09872,NULL,11,N,N
700,"São José do Divino",10052,NULL,11,N,N
701,Altos,00400,NULL,11,N,N
702,Beneditinos,01606,NULL,11,N,N
703,Coivaras,02737,NULL,11,N,N
704,Curralinhos,03255,NULL,11,N,N
705,"Demerval Lobão",03305,NULL,11,N,N
706,"José de Freitas",05508,NULL,11,N,N
707,"Lagoa Alegre",05557,NULL,11,N,N
708,"Lagoa do Piauí",05581,NULL,11,N,N
709,"Miguel Leão",06308,NULL,11,N,N
710,"Monsenhor Gil",06407,NULL,11,N,N
711,Nazária,06720,NULL,11,N,N
712,"Pau D'Arco do Piauí",07793,NULL,11,N,N
713,Teresina,11001,NULL,11,N,N
714,União,11100,NULL,11,N,N
715,"Alto Longá",00301,NULL,11,N,N
716,"Assunção do Piauí",01051,NULL,11,N,N
717,"Boqueirão do Piauí",01945,NULL,11,N,N
718,"Buriti dos Montes",02026,NULL,11,N,N
719,"Campo Maior",02208,NULL,11,N,N
720,"Capitão de Campos",02406,NULL,11,N,N
721,"Castelo do Piauí",02604,NULL,11,N,N
722,"Cocal de Telha",02711,NULL,11,N,N
723,"Domingos Mourão",03420,NULL,11,N,N
724,"Jatobá do Piauí",05276,NULL,11,N,N
725,"Juazeiro do Piauí",05516,NULL,11,N,N
726,"Lagoa de São Francisco",05573,NULL,11,N,N
727,"Milton Brandão",06357,NULL,11,N,N
728,"Nossa Senhora de Nazaré",06753,NULL,11,N,N
729,"Novo Santo Antônio",06951,NULL,11,N,N
730,"Pedro II",07900,NULL,11,N,N
731,"São João da Serra",09906,NULL,11,N,N
732,"São Miguel do Tapuio",10409,NULL,11,N,N
733,"Sigefredo Pacheco",10656,NULL,11,N,N
734,Agricolândia,00103,NULL,11,N,N
735,"Água Branca",00202,NULL,11,N,N
736,Amarante,00509,NULL,11,N,N
737,"Angical do Piauí",00608,NULL,11,N,N
738,Arraial,01002,NULL,11,N,N
739,"Barro Duro",01408,NULL,11,N,N
740,"Francisco Ayres",04105,NULL,11,N,N
741,"Hugo Napoleão",04600,NULL,11,N,N
742,"Jardim do Mulato",05250,NULL,11,N,N
743,"Lagoinha do Piauí",05540,NULL,11,N,N
744,"Olho D'Água do Piauí",07108,NULL,11,N,N
745,Palmeirais,07504,NULL,11,N,N
746,"Passagem Franca do Piauí",07751,NULL,11,N,N
747,Regeneração,08809,NULL,11,N,N
748,"Santo Antônio dos Milagres",09450,NULL,11,N,N
749,"São Gonçalo do Piauí",09807,NULL,11,N,N
750,"São Pedro do Piauí",10508,NULL,11,N,N
751,Aroazes,00905,NULL,11,N,N
752,"Barra D'Alcântara",01176,NULL,11,N,N
753,"Elesbão Veloso",03503,NULL,11,N,N
754,Francinópolis,04006,NULL,11,N,N
755,Inhuma,04709,NULL,11,N,N
756,"Lagoa do Sítio",05599,NULL,11,N,N
757,"Novo Oriente do Piauí",06902,NULL,11,N,N
758,Pimenteiras,08106,NULL,11,N,N
759,"Prata do Piauí",08601,NULL,11,N,N
760,"Santa Cruz dos Milagres",09153,NULL,11,N,N
761,"São Félix do Piauí",09609,NULL,11,N,N
762,"São Miguel da Baixa Grande",10383,NULL,11,N,N
763,"Valença do Piauí",11308,NULL,11,N,N
764,"Várzea Grande",11407,NULL,11,N,N
765,"Baixa Grande do Ribeiro",01150,NULL,11,N,N
766,"Ribeiro Gonçalves",08908,NULL,11,N,N
767,"Santa Filomena",09203,NULL,11,N,N
768,Uruçuí,11209,NULL,11,N,N
769,"Antônio Almeida",00806,NULL,11,N,N
770,Bertolínia,01705,NULL,11,N,N
771,"Colônia do Gurguéia",02752,NULL,11,N,N
772,"Eliseu Martins",03602,NULL,11,N,N
773,"Landri Sales",05607,NULL,11,N,N
774,"Manoel Emídio",05904,NULL,11,N,N
775,"Marcos Parente",06001,NULL,11,N,N
776,"Porto Alegre do Piauí",08551,NULL,11,N,N
777,"Sebastião Leal",10631,NULL,11,N,N
778,Canavieira,02251,NULL,11,N,N
779,"Flores do Piauí",03800,NULL,11,N,N
780,Floriano,03909,NULL,11,N,N
781,Guadalupe,04501,NULL,11,N,N
782,Itaueira,05102,NULL,11,N,N
783,Jerumenha,05300,NULL,11,N,N
784,"Nazaré do Piauí",06704,NULL,11,N,N
785,Pavussu,07850,NULL,11,N,N
786,"Rio Grande do Piauí",09005,NULL,11,N,N
787,"São Francisco do Piauí",09708,NULL,11,N,N
788,"São José do Peixe",10102,NULL,11,N,N
789,"São Miguel do Fidalgo",10391,NULL,11,N,N
790,"Alvorada do Gurguéia",00459,NULL,11,N,N
791,"Barreiras do Piauí",01309,NULL,11,N,N
792,"Bom Jesus",01903,NULL,11,N,N
793,"Cristino Castro",03107,NULL,11,N,N
794,Currais,03230,NULL,11,N,N
795,Gilbués,04402,NULL,11,N,N
796,"Monte Alegre do Piauí",06605,NULL,11,N,N
797,"Palmeira do Piauí",07405,NULL,11,N,N
798,"Redenção do Gurguéia",08700,NULL,11,N,N
799,"Santa Luz",09302,NULL,11,N,N
800,"São Gonçalo do Gurguéia",09757,NULL,11,N,N
801,"Anísio de Abreu",00707,NULL,11,N,N
802,"Bonfim do Piauí",01929,NULL,11,N,N
803,"Brejo do Piauí",01988,NULL,11,N,N
804,"Canto do Buriti",02307,NULL,11,N,N
805,Caracol,02505,NULL,11,N,N
806,"Coronel José Dias",02851,NULL,11,N,N
807,"Dirceu Arcoverde",03354,NULL,11,N,N
808,"Dom Inocêncio",03453,NULL,11,N,N
809,"Fartura do Piauí",03750,NULL,11,N,N
810,Guaribas,04550,NULL,11,N,N
811,Jurema,05532,NULL,11,N,N
812,"Pajeú do Piauí",07355,NULL,11,N,N
813,"São Braz do Piauí",09559,NULL,11,N,N
814,"São Lourenço do Piauí",10359,NULL,11,N,N
815,"São Raimundo Nonato",10607,NULL,11,N,N
816,"Tamboril do Piauí",10953,NULL,11,N,N
817,"Várzea Branca",11357,NULL,11,N,N
818,"Avelino Lopes",01101,NULL,11,N,N
819,Corrente,02901,NULL,11,N,N
820,"Cristalândia do Piauí",03008,NULL,11,N,N
821,Curimatá,03206,NULL,11,N,N
822,"Júlio Borges",05524,NULL,11,N,N
823,"Morro Cabeça no Tempo",06654,NULL,11,N,N
824,Parnaguá,07603,NULL,11,N,N
825,"Riacho Frio",08858,NULL,11,N,N
826,"Sebastião Barros",10623,NULL,11,N,N
827,"Aroeiras do Itaim",00954,NULL,11,N,N
828,Bocaina,01804,NULL,11,N,N
829,"Cajazeiras do Piauí",02075,NULL,11,N,N
830,"Colônia do Piauí",02778,NULL,11,N,N
831,"Dom Expedito Lopes",03404,NULL,11,N,N
832,Geminiano,04352,NULL,11,N,N
833,"Ipiranga do Piauí",04808,NULL,11,N,N
834,Oeiras,07009,NULL,11,N,N
835,Paquetá,07553,NULL,11,N,N
836,Picos,08007,NULL,11,N,N
837,"Santa Cruz do Piauí",09104,NULL,11,N,N
838,"Santana do Piauí",09351,NULL,11,N,N
839,"Santa Rosa do Piauí",09377,NULL,11,N,N
840,"São João da Canabrava",09856,NULL,11,N,N
841,"São João da Varjota",09955,NULL,11,N,N
842,"São José do Piauí",10201,NULL,11,N,N
843,"São Luis do Piauí",10375,NULL,11,N,N
844,Sussuapara,10938,NULL,11,N,N
845,"Tanque do Piauí",10979,NULL,11,N,N
846,"Wall Ferraz",11704,NULL,11,N,N
847,"Alagoinha do Piauí",00251,NULL,11,N,N
848,"Alegrete do Piauí",00277,NULL,11,N,N
849,"Francisco Santos",04204,NULL,11,N,N
850,"Monsenhor Hipólito",06506,NULL,11,N,N
851,"Pio IX",08205,NULL,11,N,N
852,"Santo Antônio de Lisboa",09401,NULL,11,N,N
853,"São Julião",10300,NULL,11,N,N
854,Acauã,00053,NULL,11,N,N
855,"Bela Vista do Piauí",01556,NULL,11,N,N
856,"Belém do Piauí",01572,NULL,11,N,N
857,"Betânia do Piauí",01739,NULL,11,N,N
858,"Caldeirão Grande do Piauí",02091,NULL,11,N,N
859,"Campinas do Piauí",02109,NULL,11,N,N
860,"Campo Alegre do Fidalgo",02117,NULL,11,N,N
861,"Campo Grande do Piauí",02133,NULL,11,N,N
862,"Capitão Gervásio Oliveira",02455,NULL,11,N,N
863,"Caridade do Piauí",02554,NULL,11,N,N
864,"Conceição do Canindé",02802,NULL,11,N,N
865,"Curral Novo do Piauí",03271,NULL,11,N,N
866,"Floresta do Piauí",03859,NULL,11,N,N
867,"Francisco Macedo",04154,NULL,11,N,N
868,Fronteiras,04303,NULL,11,N,N
869,"Isaías Coelho",04907,NULL,11,N,N
870,Itainópolis,05003,NULL,11,N,N
871,"Jacobina do Piauí",05151,NULL,11,N,N
872,Jaicós,05201,NULL,11,N,N
873,"João Costa",05359,NULL,11,N,N
874,"Lagoa do Barro do Piauí",05565,NULL,11,N,N
875,Marcolândia,05953,NULL,11,N,N
876,"Massapê do Piauí",06050,NULL,11,N,N
877,"Padre Marcos",07207,NULL,11,N,N
878,"Paes Landim",07306,NULL,11,N,N
879,"Patos do Piauí",07777,NULL,11,N,N
880,Paulistana,07801,NULL,11,N,N
881,"Pedro Laurentino",07934,NULL,11,N,N
882,"Nova Santa Rita",07959,NULL,11,N,N
883,"Queimada Nova",08650,NULL,11,N,N
884,"Ribeira do Piauí",08874,NULL,11,N,N
885,"Santo Inácio do Piauí",09500,NULL,11,N,N
886,"São Francisco de Assis do Piauí",09658,NULL,11,N,N
887,"São João do Piauí",10003,NULL,11,N,N
888,Simões,10706,NULL,11,N,N
889,"Simplício Mendes",10805,NULL,11,N,N
890,"Socorro do Piauí",10904,NULL,11,N,N
891,"Vera Mendes",11506,NULL,11,N,N
892,"Vila Nova do Piauí",11605,NULL,11,N,N
893,Acaraú,00200,NULL,12,N,N
894,Barroquinha,02057,NULL,12,N,N
895,"Bela Cruz",02305,NULL,12,N,N
896,Camocim,02602,NULL,12,N,N
897,Chaval,03907,NULL,12,N,N
898,Cruz,04251,NULL,12,N,N
899,Granja,04707,NULL,12,N,N
900,Itarema,06553,NULL,12,N,N
901,"Jijoca de Jericoacoara",07254,NULL,12,N,N
902,Marco,07809,NULL,12,N,N
903,Martinópole,07908,NULL,12,N,N
904,Morrinhos,08906,NULL,12,N,N
905,Carnaubal,03402,NULL,12,N,N
906,Croatá,04236,NULL,12,N,N
907,"Guaraciaba do Norte",05001,NULL,12,N,N
908,Ibiapina,05308,NULL,12,N,N
909,"São Benedito",12304,NULL,12,N,N
910,Tianguá,13401,NULL,12,N,N
911,Ubajara,13609,NULL,12,N,N
912,"Viçosa do Ceará",14102,NULL,12,N,N
913,Coreaú,04004,NULL,12,N,N
914,Frecheirinha,04509,NULL,12,N,N
915,Moraújo,08807,NULL,12,N,N
916,Uruoca,13906,NULL,12,N,N
917,Alcântaras,00507,NULL,12,N,N
918,Meruoca,08203,NULL,12,N,N
919,Cariré,03105,NULL,12,N,N
920,Forquilha,04350,NULL,12,N,N
921,Graça,04657,NULL,12,N,N
922,Groaíras,04905,NULL,12,N,N
923,Irauçuba,06108,NULL,12,N,N
924,Massapê,08005,NULL,12,N,N
925,Miraíma,08377,NULL,12,N,N
926,Mucambo,09003,NULL,12,N,N
927,Pacujá,09904,NULL,12,N,N
928,"Santana do Acaraú",12007,NULL,12,N,N
929,"Senador Sá",12809,NULL,12,N,N
930,Sobral,12908,NULL,12,N,N
931,Ipu,05803,NULL,12,N,N
932,Ipueiras,05902,NULL,12,N,N
933,"Pires Ferreira",10951,NULL,12,N,N
934,Poranga,11009,NULL,12,N,N
935,Reriutaba,11702,NULL,12,N,N
936,Varjota,13955,NULL,12,N,N
937,Catunda,03659,NULL,12,N,N
938,Hidrolândia,05209,NULL,12,N,N
939,"Santa Quitéria",12205,NULL,12,N,N
940,Amontada,00754,NULL,12,N,N
941,Itapipoca,06405,NULL,12,N,N
942,Trairi,13500,NULL,12,N,N
943,Paracuru,10209,NULL,12,N,N
944,Paraipaba,10258,NULL,12,N,N
945,"São Gonçalo do Amarante",12403,NULL,12,N,N
946,Itapagé,06306,NULL,12,N,N
947,Tururu,13559,NULL,12,N,N
948,Umirim,13757,NULL,12,N,N
949,Uruburetama,13807,NULL,12,N,N
950,Apuiarés,00903,NULL,12,N,N
951,"General Sampaio",04608,NULL,12,N,N
952,Pentecoste,10704,NULL,12,N,N
953,"São Luís do Curu",12601,NULL,12,N,N
954,Tejuçuoca,13351,NULL,12,N,N
955,Canindé,02800,NULL,12,N,N
956,Caridade,03006,NULL,12,N,N
957,Itatira,06603,NULL,12,N,N
958,Paramoti,10407,NULL,12,N,N
959,Acarape,00150,NULL,12,N,N
960,Aracoiaba,01208,NULL,12,N,N
961,Aratuba,01406,NULL,12,N,N
962,Baturité,02107,NULL,12,N,N
963,Capistrano,02909,NULL,12,N,N
964,Guaramiranga,05100,NULL,12,N,N
965,Itapiúna,06504,NULL,12,N,N
966,Mulungu,09102,NULL,12,N,N
967,Pacoti,09805,NULL,12,N,N
968,Palmácia,10100,NULL,12,N,N
969,Redenção,11603,NULL,12,N,N
970,Barreira,01950,NULL,12,N,N
971,Chorozinho,03956,NULL,12,N,N
972,Ocara,09458,NULL,12,N,N
973,Beberibe,02206,NULL,12,N,N
974,Cascavel,03501,NULL,12,N,N
975,Pindoretama,10852,NULL,12,N,N
976,Aquiraz,01000,NULL,12,N,N
977,Caucaia,03709,NULL,12,N,N
978,Eusébio,04285,NULL,12,N,N
979,Fortaleza,04400,NULL,12,N,N
980,Guaiúba,04954,NULL,12,N,N
981,Itaitinga,06256,NULL,12,N,N
982,Maracanaú,07650,NULL,12,N,N
983,Maranguape,07700,NULL,12,N,N
984,Pacatuba,09706,NULL,12,N,N
985,Horizonte,05233,NULL,12,N,N
986,Pacajus,09607,NULL,12,N,N
987,Ararendá,01257,NULL,12,N,N
988,Crateús,04103,NULL,12,N,N
989,Independência,05605,NULL,12,N,N
990,Ipaporanga,05654,NULL,12,N,N
991,"Monsenhor Tabosa",08609,NULL,12,N,N
992,"Nova Russas",09300,NULL,12,N,N
993,"Novo Oriente",09409,NULL,12,N,N
994,Quiterianópolis,11264,NULL,12,N,N
995,Tamboril,13203,NULL,12,N,N
996,Banabuiú,01851,NULL,12,N,N
997,"Boa Viagem",02404,NULL,12,N,N
998,Choró,03931,NULL,12,N,N
999,Ibaretama,05266,NULL,12,N,N
1000,Madalena,07635,NULL,12,N,N
1001,Quixadá,11306,NULL,12,N,N
1002,Quixeramobim,11405,NULL,12,N,N
1003,Aiuaba,00408,NULL,12,N,N
1004,Arneiroz,01505,NULL,12,N,N
1005,Catarina,03600,NULL,12,N,N
1006,Parambu,10308,NULL,12,N,N
1007,Saboeiro,11900,NULL,12,N,N
1008,Tauá,13302,NULL,12,N,N
1009,Acopiara,00309,NULL,12,N,N
1010,"Deputado Irapuan Pinheiro",04269,NULL,12,N,N
1011,Milhã,08351,NULL,12,N,N
1012,Mombaça,08500,NULL,12,N,N
1013,"Pedra Branca",10506,NULL,12,N,N
1014,"Piquet Carneiro",10902,NULL,12,N,N
1015,"Senador Pompeu",12700,NULL,12,N,N
1016,Solonópole,13005,NULL,12,N,N
1017,Aracati,01109,NULL,12,N,N
1018,Fortim,04459,NULL,12,N,N
1019,Icapuí,05357,NULL,12,N,N
1020,Itaiçaba,06207,NULL,12,N,N
1021,"Alto Santo",00705,NULL,12,N,N
1022,Ibicuitinga,05332,NULL,12,N,N
1023,Jaguaruana,07007,NULL,12,N,N
1024,"Limoeiro do Norte",07601,NULL,12,N,N
1025,"Morada Nova",08708,NULL,12,N,N
1026,Palhano,10001,NULL,12,N,N
1027,Quixeré,11504,NULL,12,N,N
1028,Russas,11801,NULL,12,N,N
1029,"São João do Jaguaribe",12502,NULL,12,N,N
1030,"Tabuleiro do Norte",13104,NULL,12,N,N
1031,Jaguaretama,06702,NULL,12,N,N
1032,Jaguaribara,06801,NULL,12,N,N
1033,Jaguaribe,06900,NULL,12,N,N
1034,Ererê,04277,NULL,12,N,N
1035,Iracema,06009,NULL,12,N,N
1036,Pereiro,10803,NULL,12,N,N
1037,Potiretama,11231,NULL,12,N,N
1038,Cedro,03808,NULL,12,N,N
1039,Icó,05407,NULL,12,N,N
1040,Iguatu,05506,NULL,12,N,N
1041,Orós,09508,NULL,12,N,N
1042,Quixelô,11355,NULL,12,N,N
1043,"Antonina do Norte",00804,NULL,12,N,N
1044,Cariús,03303,NULL,12,N,N
1045,Jucás,07403,NULL,12,N,N
1046,Tarrafas,13252,NULL,12,N,N
1047,"Várzea Alegre",14003,NULL,12,N,N
1048,Baixio,01802,NULL,12,N,N
1049,Ipaumirim,05704,NULL,12,N,N
1050,"Lavras da Mangabeira",07502,NULL,12,N,N
1051,Umari,13708,NULL,12,N,N
1052,Araripe,01307,NULL,12,N,N
1053,Assaré,01604,NULL,12,N,N
1054,"Campos Sales",02701,NULL,12,N,N
1055,Potengi,11207,NULL,12,N,N
1056,Salitre,11959,NULL,12,N,N
1057,Altaneira,00606,NULL,12,N,N
1058,Caririaçu,03204,NULL,12,N,N
1059,"Farias Brito",04301,NULL,12,N,N
1060,Granjeiro,04806,NULL,12,N,N
1061,Aurora,01703,NULL,12,N,N
1062,Barro,02008,NULL,12,N,N
1063,Mauriti,08104,NULL,12,N,N
1064,Barbalha,01901,NULL,12,N,N
1065,Crato,04202,NULL,12,N,N
1066,Jardim,07106,NULL,12,N,N
1067,"Juazeiro do Norte",07304,NULL,12,N,N
1068,"Missão Velha",08401,NULL,12,N,N
1069,"Nova Olinda",09201,NULL,12,N,N
1070,Porteiras,11108,NULL,12,N,N
1071,"Santana do Cariri",12106,NULL,12,N,N
1072,Abaiara,00101,NULL,12,N,N
1073,"Brejo Santo",02503,NULL,12,N,N
1074,Jati,07205,NULL,12,N,N
1075,Milagres,08302,NULL,12,N,N
1076,Penaforte,10605,NULL,12,N,N
1077,"Areia Branca",01107,NULL,13,N,N
1078,Baraúna,01453,NULL,13,N,N
1079,Grossos,04408,NULL,13,N,N
1080,Mossoró,08003,NULL,13,N,N
1081,Tibau,11056,NULL,13,N,N
1082,"Serra do Mel",13359,NULL,13,N,N
1083,Apodi,01008,NULL,13,N,N
1084,Caraúbas,02303,NULL,13,N,N
1085,"Felipe Guerra",03707,NULL,13,N,N
1086,"Governador Dix-Sept Rosado",04309,NULL,13,N,N
1087,"Augusto Severo",01305,NULL,13,N,N
1088,Janduís,05207,NULL,13,N,N
1089,"Messias Targino",07609,NULL,13,N,N
1090,Paraú,08706,NULL,13,N,N
1091,"Triunfo Potiguar",14456,NULL,13,N,N
1092,Upanema,14605,NULL,13,N,N
1093,Açu,00208,NULL,13,N,N
1094,"Alto do Rodrigues",00703,NULL,13,N,N
1095,Carnaubais,02501,NULL,13,N,N
1096,Ipanguaçu,04705,NULL,13,N,N
1097,Itajá,04853,NULL,13,N,N
1098,Jucurutu,06106,NULL,13,N,N
1099,Pendências,09902,NULL,13,N,N
1100,"Porto do Mangue",10256,NULL,13,N,N
1101,"São Rafael",12807,NULL,13,N,N
1102,"Água Nova",00406,NULL,13,N,N
1103,"Coronel João Pessoa",02907,NULL,13,N,N
1104,"Doutor Severiano",03202,NULL,13,N,N
1105,Encanto,03301,NULL,13,N,N
1106,"Luís Gomes",07005,NULL,13,N,N
1107,"Major Sales",07252,NULL,13,N,N
1108,"Riacho de Santana",10801,NULL,13,N,N
1109,"São Miguel",12500,NULL,13,N,N
1110,Venha-Ver,14753,NULL,13,N,N
1111,Alexandria,00505,NULL,13,N,N
1112,"Francisco Dantas",03905,NULL,13,N,N
1113,Itaú,04903,NULL,13,N,N
1114,"José da Penha",06007,NULL,13,N,N
1115,"Marcelino Vieira",07302,NULL,13,N,N
1116,Paraná,08607,NULL,13,N,N
1117,"Pau dos Ferros",09407,NULL,13,N,N
1118,Pilões,10009,NULL,13,N,N
1119,Portalegre,10207,NULL,13,N,N
1120,"Rafael Fernandes",10504,NULL,13,N,N
1121,"Riacho da Cruz",10702,NULL,13,N,N
1122,"Rodolfo Fernandes",11007,NULL,13,N,N
1123,"São Francisco do Oeste",11908,NULL,13,N,N
1124,"Severiano Melo",13607,NULL,13,N,N
1125,"Taboleiro Grande",13805,NULL,13,N,N
1126,"Tenente Ananias",14100,NULL,13,N,N
1127,Viçosa,14902,NULL,13,N,N
1128,"Almino Afonso",00604,NULL,13,N,N
1129,"Antônio Martins",00901,NULL,13,N,N
1130,"Frutuoso Gomes",04002,NULL,13,N,N
1131,"João Dias",05900,NULL,13,N,N
1132,Lucrécia,06908,NULL,13,N,N
1133,Martins,07401,NULL,13,N,N
1134,"Olho-d'Água do Borges",08409,NULL,13,N,N
1135,Patu,09308,NULL,13,N,N
1136,"Rafael Godeiro",10603,NULL,13,N,N
1137,"Serrinha dos Pintos",13557,NULL,13,N,N
1138,Umarizal,14506,NULL,13,N,N
1139,"Caiçara do Norte",01859,NULL,13,N,N
1140,Galinhos,04101,NULL,13,N,N
1141,Guamaré,04507,NULL,13,N,N
1142,Macau,07203,NULL,13,N,N
1143,"São Bento do Norte",11601,NULL,13,N,N
1144,"Afonso Bezerra",00307,NULL,13,N,N
1145,Angicos,00802,NULL,13,N,N
1146,"Caiçara do Rio do Vento",01909,NULL,13,N,N
1147,"Fernando Pedroza",03756,NULL,13,N,N
1148,"Jardim de Angicos",05504,NULL,13,N,N
1149,Lajes,06700,NULL,13,N,N
1150,"Pedra Preta",09605,NULL,13,N,N
1151,"Pedro Avelino",09704,NULL,13,N,N
1152,Bodó,01651,NULL,13,N,N
1153,"Cerro Corá",02709,NULL,13,N,N
1154,Florânia,03806,NULL,13,N,N
1155,"Lagoa Nova",06502,NULL,13,N,N
1156,"Santana do Matos",11403,NULL,13,N,N
1157,"São Vicente",13003,NULL,13,N,N
1158,"Tenente Laurentino Cruz",14159,NULL,13,N,N
1159,Caicó,02006,NULL,13,N,N
1160,Ipueira,04804,NULL,13,N,N
1161,"Jardim de Piranhas",05603,NULL,13,N,N
1162,"São Fernando",11809,NULL,13,N,N
1163,"São João do Sabugi",12104,NULL,13,N,N
1164,"Serra Negra do Norte",13409,NULL,13,N,N
1165,"Timbaúba dos Batistas",14308,NULL,13,N,N
1166,Acari,00109,NULL,13,N,N
1167,"Carnaúba dos Dantas",02402,NULL,13,N,N
1168,Cruzeta,03004,NULL,13,N,N
1169,"Currais Novos",03103,NULL,13,N,N
1170,Equador,03400,NULL,13,N,N
1171,"Jardim do Seridó",05702,NULL,13,N,N
1172,"Ouro Branco",08508,NULL,13,N,N
1173,Parelhas,08904,NULL,13,N,N
1174,"Santana do Seridó",11429,NULL,13,N,N
